case_name,outcome,self_reported_time,user_time,system_time,max_progress,max_memory_kb,exit_status,exit_signal
maple-like/benchmark.maple:0,Success,23.761545495,23.755123,0.0,735,40844,0,
maple-like/benchmark.maple:1,Success,37.599044736,37.576164,0.009996,6159,39520,0,
maple-like/benchmark.maple:2,Success,1.8816550159999998,1.874367,0.009987,748,23420,0,
maple-like/benchmark.maple:3,Timedout,,299.785658,0.076635,3151,341724,,9
maple-like/benchmark.maple:4,Timedout,,299.763207,0.119946,623,475636,,9
maple-like/benchmark.maple:5,Success,227.406118131,227.227749,0.066631,1876,172776,0,
maple-like/benchmark.maple:6,Timedout,,299.71351,0.176603,2389,588168,,9
maple-like/benchmark.maple:7,Success,2.736270384,2.731392,0.009994,1405,72616,0,
maple-like/benchmark.maple:8,Success,0.105138718,0.104749,0.003275,163,9388,0,
maple-like/benchmark.maple:9,Success,1.218037183,1.220903,0.0,375,20940,0,
maple-like/benchmark.maple:10,Success,24.987704038,24.959696,0.026657,936,100776,0,
maple-like/benchmark.maple:11,Timedout,,299.781456,0.09996,678,307396,,9
maple-like/benchmark.maple:12,Timedout,,299.795346,0.096629,571,493104,,9
maple-like/benchmark.maple:13,Timedout,,299.809766,0.069966,259,268652,,9
maple-like/benchmark.maple:14,Timedout,,299.85933,0.026657,13586,39992,,9
maple-like/benchmark.maple:15,Success,30.899540645,30.872992,0.039978,3742,299836,0,
maple-like/benchmark.maple:16,Timedout,,299.719923,0.179927,1012,755952,,9
maple-like/benchmark.maple:17,Timedout,,299.581803,0.319879,630,1328060,,9
maple-like/benchmark.maple:18,Success,3.397676459,3.393365,0.006666,1624,28628,0,
maple-like/benchmark.maple:19,Timedout,,299.855711,0.026658,9864,111592,,9
zokrates-bin/u8_different_from_zero.zok_bin,Success,0.233653326,0.23462,0.0,250,13680,0,
